EBL,EIA,gesticolare,simbolic_gestures
16596,0.24083403864974598,0.2983682645673557,0.9087510330724654,0.0
16597,0.2328047867530704,0.2894055342216609,0.9121795218865556,0.0
16598,0.22496560070960253,0.2806055571491256,0.9154875057992734,0.0
16599,0.2173159978130557,0.2719708353412551,0.9186734258811055,0.0
16600,0.20985524997405874,0.26350352173825525,0.9217352826380436,0.0
16601,0.20258239672789816,0.2552054310653891,0.924670601752266,0.0
16602,0.19549625817329672,0.2470780511079471,0.9274764056155814,0.0
16603,0.1885954478024329,0.2391225543559903,0.9301491912998657,0.0
16604,0.18187838518558946,0.23133980995319028,0.932684915486142,0.0
16605,0.17534330847693616,0.22373039588733615,0.9350789867430236,0.0
16606,0.16898828671098295,0.21629461136339254,0.9373262654098415,0.0
16607,0.1628112318621856,0.20903248930333904,0.9394210712035638,0.0
16608,0.15680991064302796,0.20194380892038516,0.9413571985348502,0.0
16609,0.15098195601864592,0.1950281083185145,0.943127939390203,0.0
16610,0.14532487841868616,0.18828469707164883,0.9447261135166395,0.0
16611,0.13983607662960792,0.1817126687400199,0.9461441055346995,0.0
16612,0.13451284835303112,0.1753109132845828,0.9473739085065054,0.0
16613,0.129352400418011,0.16907812934348193,0.9484071733992279,0.0
16614,0.12435185863727279,0.1630128363376829,0.949235263811471,0.0
16615,0.11950827729947301,0.15711338637589592,0.9498493152711974,0.0
16616,0.11481864829146252,0.1513779759318346,0.9502402983689753,0.0
16617,0.11027990984631629,0.14580465726966846,0.9503990849593157,0.0
16618,0.10588895491456274,0.1403913495962325,0.9503165166452557,0.0
16619,0.10164263915759653,0.13513584992114988,0.9499834747564091,0.0
16620,0.09753778856369391,0.13003584360849743,0.9493909510376408,0.0
16621,0.09357120668837227,0.12508891460599977,0.9485301182833025,0.0
16622,0.08973968152204775,0.12029255533996876,0.9473924001795003,0.0
16623,0.08603999198905261,0.11564417626631747,0.9459695396530251,0.0
16624,0.08246891408307683,0.11114111506996456,0.9442536650690885,0.0
16625,0.07902322664500533,0.10678064550681003,0.9422373536697519,0.0
16626,0.07569971678993288,0.10255998588420981,0.9399136916996197,0.0
16627,0.07249518499085926,0.09847630717749951,0.9372763307238958,0.0
16628,0.06940644982720291,0.09452674078162855,0.9343195397051112,0.0
16629,0.06643035240682399,0.09070838589835822,0.9310382524676846,0.0
16630,0.06356376047072355,0.08701831656076094,0.9274281102429991,0.0
16631,0.06080357218998873,0.08345358829793242,0.923485499050947,0.0
16632,0.058146719664887866,0.08001124444389893,0.9192075817361388,0.0
16633,0.05559017213628922,0.07668832209567158,0.9145923245374309,0.0
16634,0.053130938919787,0.07348185772627311,0.9096385181275052,0.0
16635,0.05076607207307171,0.07038889245934343,0.9043457931143836,0.0
16636,0.048492668807183774,0.06740647701262309,0.8987146300485389,0.0
16637,0.04630787365234294,0.06453167631822215,0.8927463640273268,0.0
16638,0.04420888038905536,0.06176157382811247,0.8864431840325008,0.0
16639,0.04219293375516916,0.05909327551373449,0.8798081271764511,0.0
16640,0.040257330939480813,0.05652391356899384,0.8728450680683256,0.0
16641,0.03839942287239339,0.05405064982623947,0.8655587035423656,0.0
16642,0.03661661532399466,0.051670678895070245,0.8579545330175553,0.0
16643,0.03490636981976439,0.049381231034012554,0.8500388347801539,0.0
16644,0.03326620438393571,0.04717957476525515,0.8418186384989114,0.0
16645,0.03169369412033051,0.04506301924271866,0.8333016942969316,0.0
16646,0.030186471640264237,0.04302891638378398,0.8244964387144059,0.0
16647,0.028742227346875194,0.04113378553756979,0.8154710806655682,0.0
16648,0.02735870958497859,0.03931273836769442,0.8061729854014015,0.0
16649,0.02603372466527917,0.037504309258602764,0.7966125848832831,0.0
16650,0.024765136771500166,0.03576852765046616,0.7868008289707769,0.0
16651,0.023550867758702007,0.03410296782257629,0.7767491413298326,0.0
16652,0.0223888968507743,0.032505255932785845,0.7664693742483446,0.0
16653,0.021277260244789948,0.030973070751707875,0.7559737626758325,0.0
16654,0.020214050629612738,0.029504144241281432,0.7452748777917689,0.0
16655,0.019197416625850887,0.02809626198692424,0.734385580393219,0.0
16656,0.018225562153949822,0.026747263492257232,0.7233189743772341,0.0
16657,0.017296745736919115,0.02551416510769841,0.7120883605771077,0.0
16658,0.0164092797438925,0.024332583269044257,0.7007071911943743,0.0
16659,0.015561529580426288,0.023200686115665572,0.6891890250505568,0.0
16660,0.014751912831152366,0.02211668755877944,0.6775474838643307,0.0
16661,0.013978898360116754,0.021078847378800284,0.6657962097411791,0.0
16662,0.013241005373855327,0.02008547121938785,0.6539488240439377,0.0
16663,0.01253680245198433,0.019134910485685445,0.6420188877940317,0.0
16664,0.011864906549815986,0.018225562153949822,0.6300198637348364,0.0
16665,0.011223981977248797,0.017296745736919115,0.6179650801705798,0.0
16666,0.010612739357928815,0.0164092797438925,0.6058676966766678,0.0
16667,0.010029934572432139,0.015561529580426288,0.5937406717603446,0.0
16668,0.009474367688980743,0.014751912831152366,0.5815967325342981,0.0
16669,0.008944881884973568,0.013978898360116754,0.5694483464502472,0.0
16670,0.008440362362392631,0.013241005373855327,0.5573076951247712,0.0
16671,0.007959735259930076,0.01253680245198433,0.5451866502757027,0.0
16672,0.007501966564476418,0.011864906549815986,0.5330967517743519,0.0
16673,0.007066061024412963,0.011223981977248797,0.5210491878066656,0.0
16674,0.006651061066962338,0.010612739357928815,0.5090547771251951,0.0
16675,0.00625604572167029,0.010029934572432139,0.4971239533634288,0.0
16676,0.005880129551919314,0.009474367688980743,0.48526675137466335,0.0
16677,0.0055224615962101865,0.008944881884973568,0.4734927955491104,0.0
16678,0.0051822243207908835,0.008440362362392631,0.4618112900553678,0.0
16679,0.004858632585063688,0.007959735259930076,0.4502310109456923,0.0
16680,0.004550932621060212,0.007501966564476418,0.43876030005867067,0.0
16681,0.004258401028140497,0.007066061024412963,0.42740706064787615,0.0
16682,0.00398034378394615,0.006651061066962338,0.41617875466087184,0.0
16683,0.003716095272518289,0.00625604572167029,0.4050824015894546,0.0
16684,0.0034650173303789407,0.005880129551919314,0.394124578809278,0.0
16685,0.00322649831126893,0.0055224615962101865,0.3833114233249159,0.0
16686,0.002999952170136339,0.0051822243207908835,0.372648634834979,0.0
16687,0.002784817566876791,0.00485863258506434,0.3621414800310431,0.0
16688,0.0025805569902401086,0.004550932621291566,0.3517947980438362,0.0
16689,0.002386655902236908,0.0042584010352542424,0.3415538841877664,0.0
16690,0.0022026219033033693,0.003980343865621387,0.3314850742504452,0.0
16691,0.0020279839184123597,0.0037160958178996725,0.32159180118116,0.0
16692,0.0018622914042541992,0.003465019905796224,0.31187711003259044,0.0
16693,0.0017051135775503219,0.003226507861751206,0.30234366750303276,0.0
16694,0.0015560386645077514,0.0029999817921797455,0.2929937721395841,0.0
16695,0.0014146731713713858,0.0027848976312334992,0.28382936512492807,0.0
16696,0.0012806411759844153,0.0025807509776363835,0.27485204157294607,0.0
16697,0.00115358364022453,0.0023870858781147634,0.26606306226114895,0.0
16698,0.00103315774314473,0.0022035070501759046,0.25746336573086304,0.0
16699,0.0009190362346123036,0.002029695923113951,0.249053580689167,0.0
16700,0.000810906809207697,0.0018654307286872422,0.24083403864974598,0.0
16701,0.0007084715001163974,0.0017106107029442737,0.2328047867530704,0.0
16702,0.0006114460927213564,0.0015652842795258613,0.22496560070960253,0.0
16703,0.0005195595575807614,0.0014296809732234897,0.2173159978130557,0.0
16704,0.00043255350245591256,0.0013042464802334119,0.20985524997405874,0.0
16705,0.0003501816430364333,0.0011896803664492345,0.20258239672789816,0.0
16706,0.0002722092919948577,0.0010869755835513071,0.19549625817329672,0.0
16707,0.0001984128659896635,0.0009974589490311533,0.1885954478024329,0.0
16708,0.0001285794102248875,0.0009228316533320302,0.18187838518558946,0.0
16709,6.250614016544152e-05,0.0008652088160811337,0.17534330847693616,0.0
16710,0.0,0.0008271571036094652,0.16898828671098295,0.0
16711,0.0,0.0008117294400874106,0.1628112318621856,0.0
16712,0.0,0.0008224958921806365,0.15680991064302796,0.0
16713,0.0,0.0008635698789666773,0.15098195601864592,0.0
16714,0.0,0.0009396289512655129,0.14532487841868616,0.0
16715,0.0,0.001055929493550933,0.13983607662960792,0.0
16716,0.0,0.0012183148231307444,0.13451284835303112,0.0
16717,0.0,0.0014332162912561051,0.129352400418011,0.0
16718,0.0,0.0017076471253482397,0.12435185863727279,0.0
16719,0.0,0.0021083116495425047,0.11950827729947301,0.0
16720,0.0,0.0025810075589027762,0.11481864829146252,0.0
16721,0.0,0.003134549444221306,0.11027990984631629,0.0
16722,0.0,0.0037782278854351014,0.10588895491456274,0.0
16723,0.0,0.00452176805068168,0.10164263915759653,0.0
16724,0.0,0.005375282125626984,0.09753778856369391,0.0
16725,0.0,0.006349216123910554,0.09357120668837227,0.0
16726,0.0,0.007454291702136158,0.08973968152204775,0.0
16727,0.0,0.00870144366152334,0.08603999198905261,0.0
16728,0.0,0.010101753863029712,0.08246891408307683,0.0
16729,0.0,0.011666382313655691,0.07902322664500533,0.0
16730,0.0,0.013406496199209583,0.07569971678993288,0.0
16731,0.0,0.015333197643715862,0.07249518499085926,0.0
16732,0.0,0.017457450968743366,0.06940644982720291,0.0
16733,0.0,0.019790010208202244,0.06643035240682399,0.0
16734,0.0,0.022341347606700326,0.06356376047072355,0.0
16735,0.0,0.02512158379352127,0.06080357218998873,0.0
16736,0.0,0.028140420280887393,0.058146719664887866,0.0
16737,0.0,0.03140707488560981,0.05559017213628922,0.0
16738,0.0,0.03493022061870508,0.053130938919787,0.0
16739,0.0,0.03871792852923736,0.05076607207307171,0.0
16740,0.0,0.04277761492764297,0.048492668807183774,0.0
16741,0.0,0.0471159933511637,0.04630787365234294,0.0
16742,0.0,0.05173903157073435,0.04420888038905536,0.0
16743,0.0,0.05665191387563453,0.04219293375516916,0.0
16744,0.0,0.061859008810232985,0.040257330939480813,0.0
16745,0.0,0.06736384247694274,0.03839942287239339,0.0
16746,0.0,0.07316907746168962,0.03661661532399466,0.0
16747,0.0,0.07927649738330982,0.03490636981976439,0.0
16748,0.0,0.08568699701677637,0.03326620438393571,0.0
16749,0.0,0.09240057789236347,0.03169369412033051,0.0
16750,0.0,0.09941634922906825,0.030186471640264237,0.0
16751,0.0,0.10673253402101306,0.028742227346875194,0.0
16752,0.0,0.11434648006027498,0.02735870958497859,0.0
16753,0.0,0.12225467564868649,0.02603372466527917,0.0
16754,0.0,0.13045276972462366,0.024765136771500166,0.0
16755,0.0,0.1389355961085872,0.023550867758702007,0.0
16756,0.0,0.1476972015533849,0.0223888968507743,0.0
16757,0.0,0.1567308772708018,0.021277260244789948,0.0
16758,0.0,0.16602919359661336,0.020214050629612738,0.0
16759,0.0,0.17558403744945833,0.019197416625850887,0.0
16760,0.0,0.18538665223620582,0.018225562153949822,0.0
16761,0.0,0.19542767985678672,0.017296745736919115,0.0
16762,0.0,0.20569720446474668,0.0164092797438925,0.0
16763,0.0,0.2161847976457544,0.015561529580426288,0.0
16764,0.0,0.2268795646846931,0.014751912831152366,0.0
16765,0.0,0.2377701916024973,0.013978898360116754,0.0
16766,0.0,0.2488449926563118,0.013241005373855327,0.0
16767,0.0,0.26009195801057094,0.01253680245198433,0.0
16768,0.0,0.2714988013019751,0.011864906549815986,0.0
16769,0.0,0.2830530068378287,0.011223981977248797,0.0
16770,0.0,0.2947418761845656,0.010612739357928815,0.0
16771,0.0,0.30655257392130275,0.010029934572432139,0.0
16772,0.0,0.3184721723517232,0.009474367688980743,0.0
16773,0.0,0.33048769498630204,0.008944881884973568,0.0
16774,0.0,0.34258615862545216,0.008440362362392631,0.0
16775,0.0,0.35475461388758567,0.007959735259930076,0.0
16776,0.0,0.3669801840133521,0.007501966564476418,0.0
16777,0.0,0.37925010171716206,0.007066061024412963,0.0
16778,0.0,0.3915517437576749,0.006651061066962338,0.0
16779,0.0,0.4038726627869363,0.00625604572167029,0.0
16780,0.0,0.41620061594035523,0.005880129551919314,0.0
16781,0.0,0.4285235895669838,0.0055224615962101865,0.0
16782,0.0,0.4408298194835784,0.0051822243207908835,0.0
16783,0.0,0.4531078061708692,0.004858632585063688,0.0
16784,0.0,0.4653463244142679,0.004550932621060212,0.0
16785,0.0,0.47753442701726134,0.004258401028140497,0.0
16786,0.0,0.48966144237438747,0.00398034378394615,0.0
16787,0.0,0.5017169658709528,0.003716095272518289,0.0
16788,0.0,0.5136908452671739,0.0034650173303789407,0.0
16789,0.0,0.5255731604144255,0.00322649831126893,0.0
16790,0.0,0.5373541978311757,0.002999952170136339,0.0
16791,0.0,0.5490244208279667,0.002784817566876791,0.0
16792,0.0,0.5605744360082014,0.0025805569902401086,0.0
16793,0.0,0.5719949570801249,0.002386655902236908,0.0
16794,0.0,0.5832767669927793,0.0022026219033033693,0.0
16795,0.0,0.5944106794586581,0.0020279839184123597,0.0
16796,0.0,0.6053875009695143,0.0018622914042541992,0.0
16797,0.0,0.6161979944719692,0.0017051135775503219,0.0
16798,0.0,0.6268328459404887,0.0015560386645077514,0.0
16799,0.0,0.6372826351433436,0.0014146731713713858,0.0
16800,0.0,0.6475378119189367,0.0012806411759844153,0.0
16801,0.0,0.6575886792490285,0.00115358364022453,0.0
16802,0.0,0.6674253843238139,0.00103315774314473,0.0
16803,0.0,0.6770379186365135,0.0009190362346123036,0.0
16804,0.0,0.6864161279072587,0.000810906809207697,0.0
16805,0.0,0.695549732306745,0.0007084715001163974,0.0
16806,0.0,0.704428357050529,0.0006114460927213564,0.0
16807,0.0,0.7130415730057623,0.0005195595575807614,0.0
16808,0.0,0.7213789465345936,0.00043255350245591256,0.0
16809,0.0,0.7294300974256648,0.0003501816430364333,0.0
16810,0.0,0.7371847634603628,0.0002722092919948577,0.0
16811,0.0,0.7446328699372693,0.0001984128659896635,0.0
16812,0.0,0.7517646023416519,0.0001285794102248875,0.0
16813,0.0,0.7585704802951235,6.250614016544152e-05,0.0
16814,0.0,0.7650414309470591,0.0,0.0
16815,0.0,0.7711688600638594,0.0,0.0
16816,0.0,0.7769447192226017,0.0,0.0
16817,0.0,0.7823615677090406,0.0,0.0
16818,0.0,0.7874126279434357,0.0,0.0
16819,0.0,0.7920918334990705,0.0,0.0
16820,0.0,0.7963938690265743,0.0,0.0
16821,0.0,0.8003142016426851,0.0,0.0
16822,0.0,0.8038491035769112,0.0,0.0
16823,0.0,0.8069956660873305,0.0,0.0
16824,0.0,0.8097518048527271,0.0,0.0
16825,0.0,0.8121162572191527,0.0,0.0
16826,0.0,0.814088571822849,0.0,0.0
16827,0.0,0.8156690912275195,0.0,0.0
16828,0.0,0.816858928302399,0.0,0.0
16829,0.0,0.817659937129475,0.0,0.0
16830,0.0,0.8180746792652154,0.0,0.0
16831,0.0,0.8181063861964041,0.0,0.0
16832,0.0,0.8177589188236358,0.0,0.0
16833,6.514666920897477e-16,0.8170367247823548,0.0,0.0
16834,2.3135398149924965e-13,0.8159447943727879,0.0,0.0
16835,7.113744415426346e-12,0.8144886158194745,0.0,0.0
16836,8.167523658877648e-11,0.8126741305210124,0.0,0.0
16837,5.453813829226906e-10,0.8105076888836489,0.0,0.0
16838,2.5754172826454076e-09,0.8079960072607937,0.0,0.0
16839,9.550482276359637e-09,0.8051461264465527,0.0,0.0
16840,2.9622043407300037e-08,0.8019653720968637,0.0,0.0
16841,8.006435670877479e-08,0.7984613173784054,0.0,0.0
16842,1.939873962754742e-07,0.79464174807454,0.0,0.0
16843,4.299758778553652e-07,0.7905146303102931,0.0,0.0
16844,8.851468725357515e-07,0.7860880809956792,0.0,0.0
16845,1.7120047015910643e-06,0.7813703410292392,0.0,0.0
16846,3.1393244330427148e-06,0.7763697512519703,0.0,0.0
16847,5.497125393951918e-06,0.771094731096186,0.0,0.0
16848,9.245615018110028e-06,0.7655537598343995,0.0,0.0
16849,1.5007801852103756e-05,0.7597553603000696,0.0,0.0
16850,2.3605304248996363e-05,0.7537080849248655,0.0,0.0
16851,3.609672622470456e-05,0.7474205039157639,0.0,0.0
16852,5.381784040657702e-05,0.740901195379489,0.0,0.0
16853,7.84227144188497e-05,0.7341587371911585,0.0,0.0
16854,0.00011192484412433325,0.727201700398103,0.0,0.0
16855,0.00015673731596473625,0.7200386439482019,0.0,0.0
16856,0.0002157110108881088,0.7126781105342874,0.0,0.0
16857,0.00029216988250664925,0.7051286233516824,0.0,0.0
16858,0.00038994238972472385,0.6973986835743242,0.0,0.0
16859,0.0005133882359302439,0.6894967683656766,0.0,0.0
16860,0.0006674196592706551,0.681431329253315,0.0,0.0
16861,0.0008575166275612695,0.6732107907102475,0.0,0.0
16862,0.001089735412905857,0.664843548801317,0.0,0.0
16863,0.0013707101510906634,0.6563379697690197,0.0,0.0
16864,0.0017076471253482397,0.6477023884494745,0.0,0.0
16865,0.0021083116495425047,0.6389451064257475,0.0,0.0
16866,0.0025810075589027762,0.6300743898420321,0.0,0.0
16867,0.003134549444221306,0.6210984668180578,0.0,0.0
16868,0.0037782278854351014,0.612025524418374,0.0,0.0
16869,0.00452176805068168,0.6028637051456304,0.0,0.0
16870,0.005375282125626984,0.593621102940555,0.0,0.0
16871,0.006349216123910554,0.5843057586838817,0.0,0.0
16872,0.007454291702136158,0.5749256552069282,0.0,0.0
16873,0.00870144366152334,0.5654887118278469,0.0,0.0
16874,0.010101753863029712,0.5560027784396849,0.0,0.0
16875,0.011666382313655691,0.5464756291843382,0.0,0.0
16876,0.013406496199209583,0.536914955753242,0.0,0.0
16877,0.015333197643715862,0.5273283603612403,0.0,0.0
16878,0.017457450968743366,0.5177233484445668,0.0,0.0
16879,0.019790010208202244,0.5081073211372779,0.0,0.0
16880,0.022341347606700326,0.4984875675828834,0.0,0.0
16881,0.02512158379352127,0.4888712571393707,0.0,0.0
16882,0.028140420280887393,0.4792654315363962,0.0,0.0
16883,0.031407074885609156,0.4696769970431882,0.0,0.0
16884,0.03493022061847372,0.4601127167047498,0.0,0.0
16885,0.03871792852212362,0.4505792027023507,0.0,0.0
16886,0.04277761484596773,0.4410829088921189,0.0,0.0
16887,0.04711599280578232,0.43163012357287467,0.0,0.0
16888,0.051739028995317085,0.42222696253149133,0.0,0.0
16889,0.05665190432515226,0.4128793624159084,0.0,0.0
16890,0.06185897918818958,0.40359307451341647,0.0,0.0
16891,0.06736376241258604,0.3943736590861634,0.0,0.0
16892,0.07316888347429333,0.3852264805288104,0.0,0.0
16893,0.07927606740743195,0.37615670373812826,0.0,0.0
16894,0.08568611186990384,0.367169292193992,0.0,0.0
16895,0.09239886588766189,0.35826900832537906,0.0,0.0
16896,0.09941320990463517,0.34946041676164896,0.0,0.0
16897,0.1067270368956191,0.34074789104434866,0.0,0.0
16898,0.11433723444525687,0.33213562430013993,0.0,0.0
16899,0.12223966784683435,0.32362764425783386,0.0,0.0
16900,0.13042916442037467,0.31522783284150846,0.0,0.0
16901,0.13889949938236248,0.3069399503983431,0.0,0.0
16902,0.14764338371297833,0.2987676644354757,0.0,0.0
16903,0.15665245455638294,0.2907145825556905,0.0,0.0
16904,0.16591726875248902,0.28278428910667713,0.0,0.0
16905,0.17542730013349359,0.2749803849010209,0.0,0.0
16906,0.1851709412253177,0.26730652923024856,0.0,0.0
16907,0.19513550997428009,0.2597664832906331,0.0,0.0
16908,0.2053072620750219,0.2523641540637356,0.0,0.0
16909,0.21567140940982418,0.245103637651931,0.0,0.0
16910,0.22621214502542245,0.2379892610580908,0.0,0.0
16911,0.23691267497493604,0.231025621417654,0.0,0.0
16912,0.24775525724340597,0.2242176217380463,0.0,0.0
16913,0.2587212478594803,0.21757050227159402,0.0,0.0
16914,0.2697911541766269,0.21108986674004712,0.0,0.0
16915,0.28094469518828624,0.20478170273757737,0.0,0.0
16916,0.2921608686256628,0.1986523957605531,0.0,0.0
16917,0.3034180244770815,0.1927087364424402,0.0,0.0
16918,0.3146939444662881,0.1869579207069338,0.0,0.0
16919,0.3259659269356211,0.18140754268824041,0.0,0.0
16920,0.3372108765000565,0.17606558040099116,0.0,0.0
16921,0.3484053977707889,0.17094037427065378,0.0,0.0
16922,0.3595258923928912,0.16604059875602148,0.0,0.0
16923,0.3705486586010201,0.1613752274063151,0.0,0.0
16924,0.38144999247006245,0.15695349179501616,0.0,0.0
16925,0.39220629002376295,0.15278483485953184,0.0,0.0
16926,0.40279414936318897,0.1488788592493695,0.0,0.0
16927,0.41319047198762454,0.14518614858266288,0.0,0.0
16928,0.4233725625022313,0.14177878465158217,0.0,0.0
16929,0.4333182259385448,0.13866633325538508,0.0,0.0
16930,0.44300586195444014,0.1358582853574433,0.0,0.0
16931,0.4524145552284418,0.13336399075979213,0.0,0.0
16932,0.4615241614179331,0.1311925911940775,0.0,0.0
16933,0.47031538811073687,0.12935295357101598,0.0,0.0
16934,0.4787698702634869,0.12785360410414656,0.0,0.0
16935,0.48687023968704,0.1267026639887357,0.0,0.0
16936,0.49460018820778157,0.12590778727438456,0.0,0.0
16937,0.5019445242030276,0.1254761015213941,0.0,0.0
16938,0.5088892222778737,0.1254141517774543,0.0,0.0
16939,0.5154214659189086,0.12572784835390993,0.0,0.0
16940,0.5215296830264393,0.12642241882082175,0.0,0.0
16941,0.5272035742905663,0.1275023645783442,0.0,0.0
16942,0.5324341344370376,0.12897142229955239,0.0,0.0
16943,0.5372136664257847,0.13083253047766666,0.0,0.0
16944,0.5415357887380198,0.1330878012494527,0.0,0.0
16945,0.545395435936428,0.13573849760712753,0.0,0.0
16946,0.5487888527270957,0.138785016054011,0.0,0.0
16947,0.5517135817912207,0.14222687470495127,0.0,0.0
16948,0.5541684456892799,0.1460627067816705,0.0,0.0
16949,0.5561535231701537,0.15029025940597593,0.0,0.0
16950,0.557670120242786,0.1549063975505378,0.0,0.0
16951,0.55872073638838,0.1599071129678405,0.0,0.0
16952,0.559309026307031,0.16528753788309933,0.0,0.0
16953,0.5594397576042701,0.17104196320645235,0.0,0.0
16954,0.5591187648304405,0.1771638609935869,0.0,0.0
16955,0.5583529002893928,0.18364591086209325,0.0,0.0
16956,0.5571499820329312,0.19048003005314354,0.0,0.0
16957,0.5555187394540463,0.19765740681444025,0.0,0.0
16958,0.5534687568855073,0.20516853677058233,0.0,0.0
16959,0.5510104156011753,0.21300326194085847,0.0,0.0
16960,0.5481548346057045,0.22115081206176648,0.0,0.0
16961,0.544913810584447,0.22959984787203194,0.0,0.0
16962,0.5412997573696295,0.2383385060210747,0.0,0.0
16963,0.5373256452615309,0.24735444526265324,0.0,0.0
16964,0.5330049405247281,0.2566348935726655,0.0,0.0
16965,0.528351545359739,0.2661666957624076,0.0,0.0
16966,0.5233797386300763,0.2759363610539586,0.0,0.0
16967,0.5181041176088749,0.2859301099693506,0.0,0.0
16968,0.5125395410189691,0.296133919786883,0.0,0.0
16969,0.5067010736968931,0.30653356776131185,0.0,0.0
16970,0.5006039333067058,0.31711467132232757,0.0,0.0
16971,0.494263439637137,0.3278627245828941,0.0,0.0
16972,0.48769496710832994,0.33876313069515507,0.0,0.0
16973,0.48091390117220534,0.3498012298530759,0.0,0.0
16974,0.47393559930127294,0.36096232302093173,0.0,0.0
16975,0.4667753572204483,0.3722316917336151,0.0,0.0
16976,0.45944838094720114,0.383594614544788,0.0,0.0
16977,0.45196976507388814,0.39503638087215004,0.0,0.0
16978,0.44435447756199586,0.4065423030769885,0.0,0.0
16979,0.43661735113233063,0.4180977275950843,0.0,0.0
16980,0.428773081139315,0.42968804581940634,0.0,0.0
16981,0.42083622962229195,0.4412987052551727,0.0,0.0
16982,0.41282123504150325,0.4529152212605072,0.0,0.0
16983,0.4047424270343921,0.46452318948109145,0.0,0.0
16984,0.39661404535449174,0.4761082989068086,0.0,0.0
16985,0.3884502619637074,0.4876563453361881,0.0,0.0
16986,0.38026520505020567,0.49915324493714264,0.0,0.0
16987,0.3720729835662859,0.510585047541073,0.0,0.0
16988,0.36388771075030385,0.5219379492987126,0.0,0.0
16989,0.3557235250327475,0.5331983043541578,0.0,0.0
16990,0.3475946067384532,0.5443526352508005,0.0,0.0
16991,0.3395151890857193,0.5553876418611353,0.0,0.0
16992,0.3314995621429474,0.5662902087235016,0.0,0.0
16993,0.32356206862377657,0.5770474107651727,0.0,0.0
16994,0.31571709066878884,0.5876465174862273,0.0,0.0
16995,0.307979027060616,0.5980749957668163,0.0,0.0
16996,0.30036226063437926,0.6083205115375478,0.0,0.0
16997,0.2928811159623851,0.6183709306156719,0.0,0.0
16998,0.28554980769791516,0.6282143190566751,0.0,0.0
16999,0.2783823802468136,0.6378389434009047,0.0,0.0
17000,0.27139263968856353,0.6472332712079523,0.0,0.0
17001,0.26459407908412647,0.6563859722684801,0.0,0.0
17002,0.25799979848160587,0.6652859208653136,0.0,0.0
17003,0.2516224210604805,0.6739221994246937,0.0,0.0
17004,0.2454740069401995,0.6822841038566587,0.0,0.0
17005,0.23956596622040127,0.690361150832804,0.0,0.0
17006,0.2339089728202323,0.6981430871924568,0.0,0.0
17007,0.22851288064656197,0.7056199016068283,0.0,0.0
17008,0.2233866435494207,0.71278183856713,0.0,0.0
17009,0.21853824042234982,0.7196194146989408,0.0,0.0
17010,0.2139746066804615,0.7261234373430692,0.0,0.0
17011,0.20970157320488814,0.7322850252843264,0.0,0.0
17012,0.20572381368391068,0.7380956314553081,0.0,0.0
17013,0.2020448011131749,0.7436061901560899,0.0,0.0
17014,0.19866677404450706,0.7487465661934434,0.0,0.0
17015,0.19559071299903147,0.7535095337014971,0.0,0.0
17016,0.19281632728924672,0.7578882983786932,0.0,0.0
17017,0.19034205232964096,0.7618765263639269,0.0,0.0
17018,0.18816505735904912,0.7654683732502215,0.0,0.0
17019,0.18628126335251963,0.7686585128681583,0.0,0.0
17020,0.18468537076773367,0.7714421654717792,0.0,0.0
17021,0.1833708966523308,0.7738151249665156,0.0,0.0
17022,0.18233022053473708,0.7757737848313212,0.0,0.0
17023,0.18155463843277822,0.7773151624049982,0.0,0.0
17024,0.18103442424165583,0.7784369212290358,0.0,0.0
17025,0.18075889770562062,0.7791373911654647,0.0,0.0
17026,0.18071649813548982,0.779415586037552,0.0,0.0
17027,0.1808948630063861,0.7792712185729669,0.0,0.0
17028,0.18128091055613296,0.7787047124628599,0.0,0.0
17029,0.18186092550848967,0.777717211390338,0.0,0.0
17030,0.1826206470866448,0.7763105849483343,0.0,0.0
17031,0.183545358581081,0.7744874314804361,0.0,0.0
17032,0.18461997788263715,0.7722510780301047,0.0,0.0
17033,0.1858291485582743,0.7695464549840322,0.0,0.0
17034,0.1871573312053567,0.7664406682366649,0.0,0.0
17035,0.18858889494863446,0.7629390414182873,0.0,0.0
17036,0.19010820902938974,0.7590476147875591,0.0,0.0
17037,0.19169973447303665,0.7547731378861793,0.0,0.0
17038,0.19334811581085892,0.7501230627179016,0.0,0.0
17039,0.19503827277919467,0.7451055379817624,0.0,0.0
17040,0.19675549183390215,0.7397294047609753,0.0,0.0
17041,0.19848551720959884,0.734063316677918,0.0,0.0
17042,0.20021464113259818,0.7280551622632332,0.0,0.0
17043,0.2019297926738342,0.7217160175103313,0.0,0.0
17044,0.2036186246124343,0.7150576424237887,0.0,0.0
17045,0.20526959757955351,0.7080924847297936,0.0,0.0
17046,0.20687206067151478,0.7008336840776582,0.0,0.0
17047,0.2084163276653639,0.69329507609924,0.0,0.0
17048,0.20989374794111373,0.6854911956193223,0.0,0.0
17049,0.21129677121414653,0.6774372782660181,0.0,0.0
17050,0.2126190052080417,0.6691492597158929,0.0,0.0
17051,0.21385526545093986,0.6606437718224399,0.0,0.0
17052,0.21500161645497234,0.6519381349164789,0.0,0.0
17053,0.21605540363515238,0.6430503456299742,0.0,0.0
17054,0.21701527543783264,0.6339990596771884,0.0,0.0
17055,0.2178811952755321,0.6248035691251803,0.0,0.0
17056,0.21865444300067935,0.6154837737955026,0.0,0.0
17057,0.219337605791714,0.606060146556665,0.0,0.0
